,timestamp,sentiment_neg,sentiment_neu,sentiment_pos,i_anti_vax
0,2014-01-05,0.0,0.0,0.0,4
1,2014-01-12,0.04526086956521739,0.3775217391304348,0.05543478260869565,23
2,2014-01-19,0.0752857142857143,0.6012857142857143,0.06622857142857143,35
3,2014-01-26,0.07197435897435897,0.596948717948718,0.10025641025641024,39
4,2014-02-02,0.10451428571428573,0.5403714285714286,0.06937142857142858,35
5,2014-02-09,0.08510000000000001,0.4972666666666667,0.050933333333333324,30
6,2014-02-16,0.07504000000000001,0.6796,0.04548,25
7,2014-02-23,0.03071428571428571,0.4495428571428571,0.033999999999999996,35
8,2014-03-02,0.06922,0.59478,0.05601999999999999,50
9,2014-03-09,0.049999999999999996,0.5668529411764706,0.08902941176470588,34
10,2014-03-16,0.04405263157894737,0.39410526315789474,0.03557894736842105,19
11,2014-03-23,0.03833333333333333,0.5791666666666667,0.10472222222222223,18
12,2014-03-30,0.056999999999999995,0.44431999999999994,0.05868,25
13,2014-04-06,0.058388888888888886,0.4252222222222222,0.12744444444444444,18
14,2014-04-13,0.0555357142857143,0.7047499999999999,0.06135714285714285,28
15,2014-04-20,0.08225,0.5256875,0.079625,16
16,2014-04-27,0.03295652173913043,0.5944347826086956,0.06830434782608695,23
17,2014-05-04,0.08716666666666671,0.6085714285714284,0.18521428571428572,42
18,2014-05-11,0.047310344827586205,0.6955862068965517,0.2226896551724138,29
19,2014-05-18,0.10394736842105264,0.5883684210526315,0.17605263157894735,38
20,2014-05-25,0.09575,0.59375,0.06045833333333333,24
21,2014-06-01,0.0,0.0,0.0,3
22,2014-06-08,0.04816666666666667,0.6199583333333333,0.12354166666666667,24
23,2014-06-15,0.046363636363636364,0.5905454545454544,0.18124999999999994,44
24,2014-06-22,0.05315094339622642,0.5324528301886792,0.1501509433962264,53
25,2014-06-29,0.05177419354838709,0.42370967741935484,0.15341935483870967,62
26,2014-07-06,0.042083333333333334,0.599,0.13669444444444442,36
27,2014-07-13,0.06177083333333333,0.4988333333333334,0.10604166666666669,48
28,2014-07-20,0.048400000000000006,0.6764333333333332,0.10853333333333333,30
29,2014-07-27,0.10118181818181818,0.5711818181818182,0.054909090909090914,11
30,2014-08-03,0.12155555555555557,0.5826666666666667,0.07366666666666667,9
31,2014-08-10,0.05330769230769231,0.4329615384615384,0.05215384615384615,26
32,2014-08-17,0.03605128205128205,0.4032051282051282,0.022282051282051286,39
33,2014-08-24,0.04214705882352942,0.3765588235294118,0.05185294117647059,34
34,2014-08-31,0.028897435897435902,0.34502564102564104,0.036333333333333336,39
35,2014-09-07,0.042466666666666666,0.38897777777777776,0.057444444444444444,45
36,2014-09-14,0.02964516129032258,0.31822580645161286,0.03925806451612903,31
37,2014-09-21,0.02585714285714286,0.25771428571428573,0.020035714285714285,56
38,2014-09-28,0.052000000000000005,0.5310961538461538,0.07067307692307692,52
39,2014-10-05,0.048375,0.3848035714285714,0.03105357142857143,56
40,2014-10-12,0.06754838709677417,0.4827258064516129,0.04654838709677419,62
41,2014-10-19,0.06912068965517242,0.3814827586206896,0.03215517241379311,58
42,2014-10-26,0.027756756756756762,0.30594594594594593,0.044648648648648655,37
43,2014-11-02,0.0647857142857143,0.4648928571428571,0.07746428571428572,28
44,2014-11-09,0.05567391304347826,0.4844782608695651,0.046782608695652164,46
45,2014-11-16,0.05186046511627906,0.534953488372093,0.06434883720930232,43
46,2014-11-23,0.06532558139534883,0.5174418604651163,0.0916046511627907,43
47,2014-11-30,0.05105172413793104,0.5282758620689655,0.041310344827586214,58
48,2014-12-07,0.06010958904109589,0.5953424657534248,0.08423287671232876,73
49,2014-12-14,0.08417857142857144,0.5551964285714285,0.09276785714285714,56
50,2014-12-21,0.1032820512820513,0.6560769230769231,0.06120512820512822,39
51,2014-12-28,0.06687804878048781,0.7064390243902441,0.08031707317073171,41
52,2015-01-04,0.05941538461538462,0.5736923076923078,0.0745846153846154,65
53,2015-01-11,0.07489230769230772,0.5898769230769232,0.07372307692307692,65
54,2015-01-18,0.07696202531645571,0.549405063291139,0.04454430379746835,79
55,2015-01-25,0.09405882352941176,0.5522745098039213,0.05954901960784311,51
56,2015-02-01,0.06269827586206897,0.6815258620689655,0.09199137931034482,116
57,2015-02-08,0.05793243243243242,0.6044594594594594,0.0876148648648649,148
58,2015-02-15,0.06303305785123965,0.6080247933884299,0.08513636363636361,242
59,2015-02-22,0.049517441860465125,0.6159069767441863,0.09620348837209301,172
60,2015-03-01,0.056139072847682124,0.5526490066225165,0.06668211920529801,151
61,2015-03-08,0.06407608695652174,0.5678804347826086,0.0962717391304348,92
62,2015-03-15,0.04286666666666668,0.6309888888888888,0.09283333333333335,90
63,2015-03-22,0.038655555555555554,0.6011555555555556,0.07133333333333333,90
64,2015-03-29,0.07060000000000001,0.6251750000000001,0.06668749999999998,80
65,2015-04-05,0.06889705882352942,0.6485294117647057,0.10616176470588236,68
66,2015-04-12,0.04955474452554745,0.6413722627737228,0.060883211678832115,137
67,2015-04-19,0.0403731343283582,0.7024925373134329,0.09297014925373134,134
68,2015-04-26,0.04106060606060608,0.6446969696969697,0.04907575757575758,132
69,2015-05-03,0.033666666666666664,0.7396021505376346,0.05470967741935485,93
70,2015-05-10,0.043067961165048525,0.626145631067961,0.03953398058252428,103
71,2015-05-17,0.04093382352941175,0.7062794117647061,0.06897794117647062,136
72,2015-05-24,0.031494623655913975,0.6026774193548387,0.05400000000000001,93
73,2015-05-31,0.03094827586206897,0.5418448275862068,0.047896551724137926,116
74,2015-06-07,0.03817142857142858,0.5431333333333332,0.056799999999999996,105
75,2015-06-14,0.07378761061946902,0.6046991150442476,0.06487610619469027,113
76,2015-06-21,0.047093959731543636,0.5549999999999997,0.042234899328859064,149
77,2015-06-28,0.057971631205673765,0.64022695035461,0.06775177304964541,141
78,2015-07-05,0.05022784810126582,0.5932531645569623,0.09068354430379749,158
79,2015-07-12,0.05606349206349206,0.617468253968254,0.09627777777777784,126
80,2015-07-19,0.05842335766423357,0.7241751824817518,0.06410948905109488,137
81,2015-07-26,0.10328571428571427,0.616390476190476,0.09933333333333332,105
82,2015-08-02,0.0940940170940171,0.507025641025641,0.09117948717948716,117
83,2015-08-09,0.08290517241379311,0.533448275862069,0.06466379310344826,116
84,2015-08-16,0.05797196261682244,0.5803177570093457,0.07199065420560749,107
85,2015-08-23,0.06901459854014597,0.47386861313868617,0.07756934306569345,137
86,2015-08-30,0.06638636363636363,0.5438409090909091,0.0791742424242424,132
87,2015-09-06,0.09579699248120302,0.5237819548872181,0.07966165413533834,133
88,2015-09-13,0.08286086956521742,0.5529043478260871,0.08592173913043476,115
89,2015-09-20,0.05315841584158415,0.5484851485148516,0.07162376237623763,101
90,2015-09-27,0.04939805825242719,0.45672815533980593,0.06668932038834953,103
91,2015-10-04,0.04812621359223301,0.3875533980582524,0.04981553398058253,103
92,2015-10-11,0.04448421052631581,0.5562526315789473,0.094,95
93,2015-10-18,0.06088372093023258,0.47568992248062014,0.052589147286821694,129
94,2015-10-25,0.08961261261261266,0.43671171171171186,0.05027027027027026,111
95,2015-11-01,0.03210493827160495,0.2744382716049383,0.057672839506172836,162
96,2015-11-08,0.04895652173913044,0.35559999999999997,0.05633913043478261,115
97,2015-11-15,0.04630555555555556,0.37464583333333323,0.044291666666666674,144
98,2015-11-22,0.06540366972477064,0.44575229357798163,0.07599082568807339,109
99,2015-11-29,0.03323076923076923,0.3785164835164834,0.07174725274725274,91
100,2015-12-06,0.04780681818181818,0.32129545454545455,0.06271590909090909,88
101,2015-12-13,0.019884615384615386,0.2931282051282051,0.05875641025641025,78
102,2015-12-20,0.05521621621621622,0.31414414414414404,0.045036036036036044,111
103,2015-12-27,0.05204477611940299,0.45183582089552243,0.06329850746268656,67
104,2016-01-03,0.03627777777777778,0.3290777777777778,0.07907777777777777,90
105,2016-01-10,0.0574470588235294,0.5273529411764706,0.07401176470588237,85
106,2016-01-17,0.05531460674157303,0.4800898876404495,0.06010112359550562,89
107,2016-01-24,0.042262135922330114,0.4676213592233009,0.0629126213592233,103
108,2016-01-31,0.0496076923076923,0.48675384615384626,0.06362307692307695,130
109,2016-02-07,0.06967567567567566,0.5444684684684684,0.04347747747747747,111
110,2016-02-14,0.06107377049180328,0.5832049180327871,0.06885245901639342,122
111,2016-02-21,0.05517948717948718,0.4874487179487178,0.059935897435897424,156
112,2016-02-28,0.05519642857142858,0.5047678571428571,0.047178571428571424,112
113,2016-03-06,0.05898780487804879,0.6051097560975609,0.07371341463414637,164
114,2016-03-13,0.08076923076923077,0.5141634615384615,0.05896153846153847,104
115,2016-03-20,0.05610784313725489,0.5217254901960785,0.079,102
116,2016-03-27,0.05339024390243904,0.4230365853658538,0.06017682926829268,164
117,2016-04-03,0.04236842105263158,0.43045454545454553,0.07264114832535885,209
118,2016-04-10,0.05855952380952382,0.4332083333333336,0.07370238095238094,168
119,2016-04-17,0.042980645161290326,0.37964516129032255,0.07416774193548387,155
120,2016-04-24,0.05790909090909093,0.4685757575757575,0.0492878787878788,132
121,2016-05-01,0.06243312101910829,0.5123821656050954,0.062127388535031865,157
122,2016-05-08,0.04770689655172415,0.4722011494252874,0.07204597701149427,174
123,2016-05-15,0.050660256410256406,0.4353397435897436,0.06529487179487178,156
124,2016-05-22,0.048881118881118873,0.4493916083916084,0.06115384615384616,143
125,2016-05-29,0.05684756097560975,0.46277439024390227,0.05356097560975611,164
126,2016-06-05,0.04929078014184397,0.5510212765957446,0.059304964539007084,141
127,2016-06-12,0.04709230769230769,0.533346153846154,0.06570769230769231,130
128,2016-06-19,0.06363253012048194,0.5536325301204817,0.08157831325301204,166
129,2016-06-26,0.07245762711864408,0.517728813559322,0.08774576271186439,118
130,2016-07-03,0.06074820143884892,0.5022158273381294,0.07012230215827339,139
131,2016-07-10,0.07953146853146856,0.5460979020979019,0.08069930069930073,143
132,2016-07-17,0.0634453781512605,0.5121764705882353,0.10502521008403358,119
133,2016-07-24,0.05401923076923077,0.5333846153846155,0.08566346153846152,104
134,2016-07-31,0.05912962962962962,0.5799722222222224,0.06462962962962962,108
135,2016-08-07,0.047111111111111104,0.5406904761904762,0.06298412698412696,126
136,2016-08-14,0.05286301369863014,0.5215273972602738,0.08315753424657532,146
137,2016-08-21,0.054421686746987954,0.48969879518072296,0.07034939759036143,83
138,2016-08-28,0.061068376068376055,0.5235811965811965,0.09912820512820514,117
139,2016-09-04,0.06200000000000001,0.5231693548387096,0.10030645161290325,124
140,2016-09-11,0.055883928571428564,0.5395982142857142,0.06522321428571431,112
141,2016-09-18,0.052103448275862066,0.5145258620689654,0.04538793103448278,116
142,2016-09-25,0.06829906542056076,0.5792336448598132,0.06277570093457943,107
143,2016-10-02,0.07002061855670101,0.570680412371134,0.08093814432989693,97
144,2016-10-09,0.06606603773584904,0.5738490566037735,0.07707547169811323,106
145,2016-10-16,0.0677456140350877,0.5754298245614036,0.09366666666666669,114
146,2016-10-23,0.07926984126984123,0.5897777777777775,0.06111904761904762,126
147,2016-10-30,0.06251396648044695,0.3905530726256982,0.04413966480446927,179
148,2016-11-06,0.053710526315789486,0.49265131578947385,0.06547368421052632,152
149,2016-11-13,0.06509876543209878,0.5757654320987653,0.06281481481481481,81
150,2016-11-20,0.06561458333333335,0.5443645833333333,0.08792708333333334,96
151,2016-11-27,0.042368,0.5609599999999998,0.06073600000000001,125
152,2016-12-04,0.056213592233009715,0.5026504854368932,0.07219417475728156,103
153,2016-12-11,0.05570370370370369,0.549648148148148,0.09837037037037037,108
154,2016-12-18,0.06014035087719297,0.5279122807017543,0.06984210526315789,114
155,2016-12-25,0.06303703703703702,0.5595999999999999,0.08847407407407407,135
156,2017-01-01,0.045532258064516135,0.46402419354838714,0.05493548387096773,124
157,2017-01-08,0.06762874251497007,0.5368203592814372,0.07818562874251497,167
158,2017-01-15,0.05430769230769227,0.5375222672064776,0.09237651821862353,247
159,2017-01-22,0.06724848484848486,0.6242909090909095,0.07213333333333335,165
160,2017-01-29,0.0554840425531915,0.6224361702127661,0.08809042553191489,188
161,2017-02-05,0.08586294416243655,0.6039340101522839,0.06653299492385789,197
162,2017-02-12,0.0724367816091954,0.5848563218390804,0.06683908045977008,174
163,2017-02-19,0.057339506172839505,0.588432098765432,0.07644444444444444,162
164,2017-02-26,0.04369811320754717,0.514698113207547,0.06422641509433961,159
165,2017-03-05,0.05105844155844155,0.5642402597402599,0.06649999999999999,154
166,2017-03-12,0.07541242937853107,0.651225988700565,0.08692655367231639,177
167,2017-03-19,0.05619576719576719,0.5755343915343916,0.08784656084656084,189
168,2017-03-26,0.06867052023121388,0.6499017341040464,0.08488439306358384,173
169,2017-04-02,0.044149999999999995,0.5489849999999997,0.096855,200
170,2017-04-09,0.05180701754385963,0.5488479532163743,0.10695906432748539,171
171,2017-04-16,0.048713235294117634,0.5688749999999999,0.09197426470588238,272
172,2017-04-23,0.05561764705882353,0.6165833333333334,0.12193627450980397,204
173,2017-04-30,0.05682035928143712,0.5731017964071858,0.07668862275449108,167
174,2017-05-07,0.08024175824175826,0.6080494505494505,0.08098901098901097,182
175,2017-05-14,0.07518614718614723,0.5961255411255413,0.07758441558441556,231
176,2017-05-21,0.06487772925764193,0.5702401746724891,0.08541484716157204,229
177,2017-05-28,0.05617840375586854,0.6028591549295774,0.09684507042253526,213
178,2017-06-04,0.0844835164835165,0.6192857142857139,0.07098901098901099,182
179,2017-06-11,0.06661176470588237,0.5929823529411765,0.08161176470588237,170
180,2017-06-18,0.05870068027210884,0.6260748299319726,0.10433333333333332,147
181,2017-06-25,0.05822424242424243,0.6523151515151518,0.09552727272727275,165
182,2017-07-02,0.07298918918918917,0.5460864864864864,0.07280540540540541,185
183,2017-07-09,0.06609550561797752,0.5469494382022471,0.07234831460674156,178
184,2017-07-16,0.07218652849740932,0.594062176165803,0.07987564766839383,193
185,2017-07-23,0.060552036199094994,0.5794208144796381,0.0930542986425339,221
186,2017-07-30,0.06501339285714285,0.6831473214285718,0.06883482142857142,224
187,2017-08-06,0.06919367588932807,0.6050197628458499,0.07677865612648224,253
188,2017-08-13,0.04856634304207119,0.5969935275080905,0.07289320388349516,309
189,2017-08-20,0.0649315589353612,0.6484372623574143,0.08892395437262358,263
190,2017-08-27,0.06145247148288973,0.6150152091254757,0.09160076045627377,263
191,2017-09-03,0.061630901287553656,0.6883347639484975,0.10407725321888418,233
192,2017-09-10,0.08218039215686271,0.594811764705882,0.09554117647058823,255
193,2017-09-17,0.07287264150943396,0.6893537735849058,0.07738207547169812,212
194,2017-09-24,0.06937198067632849,0.6183478260869567,0.09491304347826092,207
195,2017-10-01,0.07990285714285715,0.6781828571428572,0.09331999999999996,175
196,2017-10-08,0.06711282051282047,0.6326512820512821,0.09512820512820515,195
197,2017-10-15,0.060277227722772234,0.6557128712871291,0.07607920792079206,202
198,2017-10-22,0.0710044247787611,0.6030088495575222,0.07374336283185842,226
199,2017-10-29,0.06948523206751053,0.6396202531645577,0.07991983122362868,237
200,2017-11-05,0.060739926739926745,0.5919194139194139,0.06162637362637357,273
201,2017-11-12,0.081859649122807,0.6008456140350877,0.07516842105263152,285
202,2017-11-19,0.07327054794520553,0.6392773972602737,0.07854109589041094,292
203,2017-11-26,0.07350699300699301,0.6132832167832164,0.08596853146853148,286
204,2017-12-03,0.07243801652892563,0.6367768595041324,0.08829338842975208,242
205,2017-12-10,0.06118807339449539,0.6013486238532111,0.08977522935779819,218
206,2017-12-17,0.07934042553191491,0.6240765957446808,0.07531914893617024,235
207,2017-12-24,0.06957286432160807,0.6282110552763821,0.07606030150753769,199
208,2017-12-31,0.08488235294117652,0.6594224598930479,0.05786096256684496,187
209,2018-01-07,0.05790322580645161,0.5656258064516129,0.0926258064516129,155
210,2018-01-14,0.07837499999999999,0.6360773809523808,0.07129166666666667,168
211,2018-01-21,0.0690401606425703,0.6014819277108436,0.10456224899598394,249
212,2018-01-28,0.06809482758620691,0.683409482758621,0.10191379310344825,232
213,2018-02-04,0.07587499999999998,0.6288657407407406,0.0869722222222222,216
214,2018-02-11,0.07109565217391309,0.6119434782608695,0.06478695652173912,230
215,2018-02-18,0.07018025751072962,0.589562231759657,0.07416738197424892,233
216,2018-02-25,0.0716470588235294,0.5982895927601811,0.09475565610859732,221
217,2018-03-04,0.08177952755905515,0.676992125984252,0.09556692913385828,254
218,2018-03-11,0.0757153846153846,0.6277153846153851,0.0965423076923077,260
219,2018-03-18,0.06594186046511626,0.596317829457364,0.07802325581395347,258
220,2018-03-25,0.05557589285714286,0.5983749999999998,0.08266517857142854,224
221,2018-04-01,0.05555084745762711,0.6534618644067796,0.09605932203389823,236
222,2018-04-08,0.06430042918454934,0.6067553648068671,0.07570386266094416,233
223,2018-04-15,0.07043636363636366,0.6382654545454541,0.08401090909090908,275
224,2018-04-22,0.07085999999999998,0.6076949999999999,0.08143000000000003,200
225,2018-04-29,0.06887037037037036,0.6501712962962961,0.08650000000000004,216
226,2018-05-06,0.0719217877094972,0.6006648044692737,0.0871731843575419,179
227,2018-05-13,0.06088359788359787,0.6526666666666671,0.08008994708994707,189
228,2018-05-20,0.07066315789473684,0.6134684210526312,0.08430000000000001,190
229,2018-05-27,0.07804166666666668,0.6308489583333338,0.08794791666666668,192
230,2018-06-03,0.08129559748427677,0.6082327044025159,0.07777358490566036,159
231,2018-06-10,0.05396875,0.5201354166666666,0.06649999999999998,192
232,2018-06-17,0.06130837004405287,0.6340088105726872,0.08883700440528633,227
233,2018-06-24,0.07532478632478631,0.6253803418803421,0.09843589743589745,234
234,2018-07-01,0.05847619047619048,0.646042857142857,0.08122857142857141,210
235,2018-07-08,0.06191935483870968,0.6146169354838712,0.08962903225806448,248
236,2018-07-15,0.06552249134948097,0.5960173010380625,0.07893425605536332,289
237,2018-07-22,0.06600000000000003,0.6244555984555985,0.08946332046332045,259
238,2018-07-29,0.06656375838926173,0.6315906040268455,0.08709060402684565,298
239,2018-08-05,0.07251127819548875,0.6091428571428572,0.08148872180451128,266
240,2018-08-12,0.056767272727272715,0.5977381818181817,0.06912727272727276,275
241,2018-08-19,0.06005517241379314,0.6137999999999999,0.07787586206896549,290
242,2018-08-26,0.06151153846153844,0.6108499999999999,0.08149230769230764,260
243,2018-09-02,0.06963025210084035,0.6574915966386551,0.0838319327731092,238
244,2018-09-09,0.0637591836734694,0.6725714285714287,0.08815510204081635,245
245,2018-09-16,0.05498591549295772,0.638098591549296,0.11912206572769954,213
246,2018-09-23,0.06536893203883493,0.6284724919093854,0.1022556634304207,309
247,2018-09-30,0.06696564885496181,0.5628549618320612,0.08389312977099232,262
248,2018-10-07,0.07277906976744188,0.6400348837209296,0.07012403100775193,258
249,2018-10-14,0.07310399999999999,0.6471320000000002,0.07574400000000002,250
250,2018-10-21,0.06186764705882351,0.5696727941176474,0.06330882352941178,272
251,2018-10-28,0.06821818181818183,0.6241709090909091,0.07488727272727272,275
252,2018-11-04,0.0608594249201278,0.5601629392971246,0.08186261980830677,313
253,2018-11-11,0.07085477178423238,0.606398340248963,0.07384232365145228,241
254,2018-11-18,0.088935960591133,0.5966206896551723,0.07793596059113302,203
255,2018-11-25,0.051894179894179875,0.5860000000000001,0.08696296296296296,189
256,2018-12-02,0.07140084388185652,0.5891645569620252,0.08201687763713082,237
257,2018-12-09,0.062285046728971984,0.5641355140186917,0.06983644859813083,214
258,2018-12-16,0.06435267857142858,0.52040625,0.06701785714285714,224
259,2018-12-23,0.06880228136882133,0.5493117870722435,0.06250570342205321,263
260,2018-12-30,0.05607582938388627,0.6144312796208531,0.08305213270142181,211
261,2019-01-06,0.05609385113268608,0.5104951456310679,0.08714239482200652,309
262,2019-01-13,0.07003886010362698,0.5708367875647666,0.06895854922279797,386
263,2019-01-20,0.06319687499999997,0.560715625,0.06668437500000002,320
264,2019-01-27,0.0712981530343008,0.650232189973615,0.06999736147757257,379
265,2019-02-03,0.07281209503239748,0.6049395248380126,0.06739308855291576,463
266,2019-02-10,0.05284769539078158,0.5800721442885772,0.08450501002004004,499
267,2019-02-17,0.05375322580645155,0.536108064516129,0.06659677419354838,620
268,2019-02-24,0.06684572230014026,0.5685413744740531,0.07568723702664794,713
269,2019-03-03,0.061578107183580366,0.6144446978335231,0.07426111744583805,877
270,2019-03-10,0.056768115942028956,0.5916469979296063,0.07623084886128359,966
271,2019-03-17,0.058332444444444506,0.5941911111111102,0.07280533333333332,1125
272,2019-03-24,0.0662277730736663,0.5985198983911938,0.07444707874682475,1181
273,2019-03-31,0.07194109681787413,0.6464597156398101,0.06901692620176025,1477
274,2019-04-07,0.09166666666666667,0.7966666666666667,0.1115,6
